"3696. J Phys Chem B. 2024 Apr 25;128(16):4033. doi: 10.1021/acs.jpcb.4c02257.
Epub  2024 Apr 16.","Correction to ""Computational Studies of Lipid Droplets"".","Kim S, Swanson JMJ, Voth GA.","Erratum for
    J Phys Chem B. 2022 Mar 24;126(11):2145-2154. doi: 10.1021/acs.jpcb.2c00292.","DOI: 10.1021/acs.jpcb.4c02257
PMCID: PMC11056981
PMID: 38626398"
"3722. J Physiol. 2024 May;602(9):1885-1887. doi: 10.1113/JP286517. Epub 2024 Apr
11.","Right place at the right time: Mitochondrial shape, distribution and 
inter-organelle interaction during skeletal muscle postnatal development.","Jesus ICG(1), Eliezeck M(2), Scheffer DL(1).","Author information:
(1)Department of Anatomy, Institute of Biomedical Sciences, University of Sao 
Paulo, Sao Paulo, Sao Paulo, Brazil.
(2)Department of Physiology and Biophysics, Institute of Biological Sciences, 
University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil.","DOI: 10.1113/JP286517
PMID: 38602797 [Indexed for MEDLINE]"
3740. New Phytol. 2024 Jul;243(1):7-9. doi: 10.1111/nph.19745. Epub 2024 Apr 6.,Designer oleosins boost oil accumulation in plant biomass.,Sadre R(1).,"Author information:
(1)Department of Horticulture and Crop Science, The Ohio State University, 
Columbus, OH, 43210, USA.","DOI: 10.1111/nph.19745
PMID: 38581193 [Indexed for MEDLINE]"
3744. Opt Express. 2024 Mar 25;32(7):12462-12475. doi: 10.1364/OE.520784.,Deep-learning based flat-fielding quantitative phase contrast microscopy.,"Wang W, Zhuo K, Liu X, Feng W, Xiong Z, Liu R, Ali N, Ma Y, Zheng J, An S, Gao 
P.","Quantitative phase contrast microscopy (QPCM) can realize high-quality imaging 
of sub-organelles inside live cells without fluorescence labeling, yet it 
requires at least three phase-shifted intensity images. Herein, we combine a 
novel convolutional neural network with QPCM to quantitatively obtain the phase 
distribution of a sample by only using two phase-shifted intensity images. 
Furthermore, we upgraded the QPCM setup by using a phase-type spatial light 
modulator (SLM) to record two phase-shifted intensity images in one shot, 
allowing for real-time quantitative phase imaging of moving samples or dynamic 
processes. The proposed technique was demonstrated by imaging the fine 
structures and fast dynamic behaviors of sub-organelles inside live COS7 cells 
and 3T3 cells, including mitochondria and lipid droplets, with a lateral spatial 
resolution of 245 nm and an imaging speed of 250 frames per second (FPS). We 
imagine that the proposed technique can provide an effective way for the high 
spatiotemporal resolution, high contrast, and label-free dynamic imaging of 
living cells.","DOI: 10.1364/OE.520784
PMID: 38571068 [Indexed for MEDLINE]"
4296. Biochimie. 2023 Dec;215:1-3. doi: 10.1016/j.biochi.2023.11.002.,"Lipids play music at the cellular membrane: From membranes dynamics to signaling 
via lipid mediators, vesicles and lipid droplets.","Lambeau G(1), Amri EZ(2), Carrière F(3).","Author information:
(1)Institut de Pharmacologie Moléculaire et Cellulaire (IPMC), UMR 7275, Centre 
National de La Recherche Scientifique - Université Côte D'Azur, 660 Route des 
Lucioles, Sophia Antipolis, 06560, Valbonne, France. Electronic address: 
lambeau@ipmc.cnrs.fr.
(2)Institut de Biologie Valrose (iBV), CNRS UMR 7277, Inserm U1091, UniCA, 
Faculté de Médecine, 28 Avenue de Valombrose, 06107, Nice, France. Electronic 
address: Ez-Zoubir.AMRI@univ-cotedazur.fr.
(3)CNRS, Aix Marseille Université, UMR7281Bioénergétique et Ingénierie des 
Protéines, 31 Chemin Joseph Aiguier, 13402, Marseille Cedex 20, France. 
Electronic address: carriere@imm.cnrs.fr.","DOI: 10.1016/j.biochi.2023.11.002
PMID: 38000848 [Indexed for MEDLINE]"
"4524. bioRxiv [Preprint]. 2023 Sep 24:2023.09.22.559059. doi: 
10.1101/2023.09.22.559059.","Identification of Genetic Suppressors for a Berardinelli-Seip Congenital 
Generalized Lipodystrophy Type 2 (BSCL2) Pathogenic Variant in C. elegans.","Bai X, Smith HE, Golden A.","Maintaining the metabolic homeostasis of fatty acids is crucial for human 
health. Excess fatty acids are stored in lipid droplets (LDs), the primary 
energy reservoir that helps regulate fat and lipid homeostasis in nearly all 
cell types. Seipin (BSCL2), a conserved endoplasmic reticulum protein, plays a 
critical role in LD biogenesis and regulating LD morphology. Pathogenic variants 
of seipin are associated with multiple human genetic diseases, including 
Berardinelli-Seip Congenital Generalized Lipodystrophy Type 2 (BSCL2). However, 
the cellular and molecular mechanisms by which dysfunctional seipin leads to 
these diseases remain unclear. To model BSCL2 disease, we generated an 
orthologous BSCL2 pathogenic variant seip-1(A185P) using CRISPR/Cas9 genome 
editing in Caenorhabditis elegans . This variant led to severe developmental and 
cellular defects, including embryonic lethality, impaired eggshell formation, 
and abnormally enlarged LDs. We set out to identify genetic determinants that 
could suppress these defective phenotypes in the seip-1(A185P) mutant 
background. To this end, we conducted an unbiased chemical mutagenesis screen to 
identify genetic suppressors that restore embryonic viability in the 
seip-1(A185P) mutant background. A total of five suppressor lines were isolated 
and recovered from the screen. The defective phenotypes of seip-1(A185P) , 
including embryonic lethality and impaired eggshell formation, were 
significantly suppressed in each suppressor line. Two of the five suppressor 
lines also alleviated the enlarged LDs in the oocytes. We then mapped a 
suppressor candidate gene, R05D3.2 (renamed as lmbr-1 ), which is an ortholog of 
human LMBR1 (limb development membrane protein 1). The CRISPR/Cas9 edited lmbr-1 
suppressor alleles, lmbr-1(Ser647Phe) and lmbr-1(Pro314Leu) , both significantly 
suppressed embryonic lethality and defective eggshell formation in the 
seip-1(A185P) background. The newly identified suppressor lines offer valuable 
insights into potential genetic interactors and pathways that may regulate 
seipin in the lipodystrophy model.","DOI: 10.1101/2023.09.22.559059
PMCID: PMC10542546
PMID: 37790539"
"4661. Clin Chem Lab Med. 2023 Aug 29;62(3):e65-e67. doi: 10.1515/cclm-2023-0783.
Print  2024 Feb 26.","Lipid droplets may interfere with urinary red blood cell and crystal counts by 
urinary flow cytometry.","Oyaert M(1), De Bruyne S(1), Van Camp C(2), Van de Caveye I(2), Delanghe J(3).","Author information:
(1)Department of Laboratory Medicine, Ghent University Hospital, Ghent, Belgium.
(2)Department of Urology, Ghent University Hospital, Ghent, Belgium.
(3)Department of Diagnostic Sciences, Ghent University, Ghent, Belgium.","DOI: 10.1515/cclm-2023-0783
PMID: 37650386 [Indexed for MEDLINE]"
4839. Nat Cell Biol. 2023 Aug;25(8):1085-1086. doi: 10.1038/s41556-023-01201-0.,Spartin is a receptor for the autophagy of lipid droplets.,[No authors listed],"Comment on
    Nat Cell Biol. 2023 Aug;25(8):1101-1110. doi: 10.1038/s41556-023-01178-w.","DOI: 10.1038/s41556-023-01201-0
PMID: 37474818 [Indexed for MEDLINE]"
5083. Anim Sci J. 2023 Jan-Dec;94(1):e13837. doi: 10.1111/asj.13837.,"Retraction: Mengling Peng, Longlong Li, Lei Yu, Chongyang Ge, Haitian Ma, 
Effects of (-)-hydroxycitric acid on lipid droplet accumulation in chicken 
embryos, Animal Science Journal Volume 89, Issue 1, Pages 237-249 
(https://doi.org/10.1111/asj.12887).",[No authors listed],"Retraction of
    Anim Sci J. 2018 Jan;89(1):237-249. doi: 10.1111/asj.12887.","DOI: 10.1111/asj.13837
PMID: 37217460"
5366. Protein Cell. 2023 Mar 16;14(2):143-148. doi: 10.1093/procel/pwac015.,Identification of lipid droplets in gut bacteria.,"Zhang K(1), Zhou C(1), Li Z(2), Li X(2), Zhou Z(1), Cheng L(1), Mirza AH(1)(3), 
Shi Y(4), Chen B(5), Zhang M(1), Cui L(1), Zhang C(1)(3), Wei T(1)(3), Zhang 
X(2), Zhang S(1), Liu P(1)(3).","Author information:
(1)National Laboratory of Biomacromolecules, CAS Center for Excellence in 
Biomacromolecules, Institute of Biophysics, Chinese Academy of Sciences, Beijing 
100101, China.
(2)School of Kinesiology and Health, Capital University of Physical Education 
and Sports, Beijing 100191, China.
(3)University of Chinese Academy of Sciences, Beijing 100049, China.
(4)Hebei Normal University, Shijiazhuang 050024, China.
(5)Hainan University, Haikou 570228, China.","DOI: 10.1093/procel/pwac015
PMCID: PMC10019568
PMID: 36929002 [Indexed for MEDLINE]"
"5528. bioRxiv [Preprint]. 2025 Jun 13:2022.12.30.522299. doi: 
10.1101/2022.12.30.522299.",Lung lipid deposition in pneumonias of different etiologies.,"Potashnikova DM, Tvorogova AV, Komissarov AA, Saidova AA, Sotnikova TN, Makarova 
VO, Arifulin EA, Lipina TV, Shirokova OM, Melnikov ES, Rodina TA, Valyaeva AA, 
Zharikova AA, Zayratyants GO, Zayratyants OV, Sheval EV, Margolis LB, Vasilieva 
EJ.","Pneumonia is an acute respiratory disease of varying etiology that has drawn 
much attention during the COVID-19 pandemic. Among the many thoroughly studied 
aspects of pneumonia, lipid metabolism has not been sufficiently addressed. 
Here, we investigated lipid deposition in the post mortem lung specimens of 
patients who died from COVID-19 and non-COVID-19 pneumonias. We used semi-thin 
sections and cryosections stained with Sudan III to visualize lipid droplet 
deposition within cells and in the extracellular space, most notably in small 
lung vessels. Electron microscopy analysis of the ultrathin sections was used to 
confirm the homogeneous structure of the droplets. Morphometric analysis 
revealed that the area of lipid deposition was increased in pneumonia compared 
to control lung tissue. Likewise, it was increased in the macroscopically 
inflamed vs. the macroscopically intact area of the same pneumonia lung. The 
lipid profiling by chromato-mass spectrometry revealed that lipid droplet 
accumulation in pneumonia was associated with a specific fatty acid content of 
the inflamed lung tissue. The gene expression analysis pointed to changes of 
lipid metabolism in the inflamed lung tissue compared to control lungs. Taken 
together, our data indicate a number of morphologic and metabolic changes 
associated with inflammation and common for pneumonias of different etiologies 
that likely contribute to pneumonia pathogenesis. Therefore, targeting lipid 
metabolism can be considered a new therapeutic strategy.","DOI: 10.1101/2022.12.30.522299
PMCID: PMC9928036
PMID: 36789445"
"6042. J Lipid Res. 2022 Oct;63(10):100291. doi: 10.1016/j.jlr.2022.100291. Epub
2022  Oct 3.","Corrigendum: High-throughput, nonperturbing quantification of lipid droplets 
with digital holographic microscopy.","Campos V, Rappaz B, Kuttler F, Turcatti G, Naveiras O.","Erratum for
    J Lipid Res. 2018 Jul;59(7):1301-1310. doi: 10.1194/jlr.D085217.","DOI: 10.1016/j.jlr.2022.100291
PMCID: PMC9539778
PMID: 36201941"
"6253. Int J Lab Hematol. 2022 Dec;44(6):1025-1026. doi: 10.1111/ijlh.13953. Epub
2022  Aug 18.","Prominent cytoplasmic lipid droplets in a relapsed B-lymphoblastic 
leukaemia/lymphoma after multiple lines of therapy.","Boham SK(1), Luo W(2), Zhou J(1).","Author information:
(1)Department of Pathology and Laboratory Medicine, Indiana University School of 
Medicine, Indianapolis, Indiana, USA.
(2)Department of Microbiology and Immunology, Indiana University School of 
Medicine, Indianapolis, Indiana, USA.","DOI: 10.1111/ijlh.13953
PMID: 35979660 [Indexed for MEDLINE]"
"6907. Proc Natl Acad Sci U S A. 2022 Mar 8;119(10):e2201344119. doi: 
10.1073/pnas.2201344119. Epub 2022 Mar 3.",QnAs with Hugo J. Bellen.,Azar B.,"Comment in
    e2112095118.","DOI: 10.1073/pnas.2201344119
PMCID: PMC8915957
PMID: 35239435 [Indexed for MEDLINE]"
"6923. Genes Dis. 2022 Nov;9(6):1397-1400. doi: 10.1016/j.gendis.2021.12.014. Epub
2022  Feb 3.","Sphingomyelin phosphodiesterase acid like 3B (SMPDL3b) regulates Perilipin5 
(PLIN5) expression and mediates lipid droplet formation.","Mallela SK(1)(2), Ge M(1)(2), Molina J(1)(2), Santos JV(1)(2), Kim JJ(1)(2), 
Mitrofanova A(1)(2), Al-Ali H(1)(2), Marples B(3), Merscher S(1)(2), Fornoni 
A(1)(2).","Author information:
(1)Katz Family Division of Nephrology and Hypertension, Department of Medicine, 
University of Miami, Miller School of Medicine, Miami, FL 33136, USA.
(2)Peggy and Harold Katz Family Drug Discovery Center, University of Miami, 
Miller School of Medicine, Miami, FL 33136, USA.
(3)Department of Radiation Oncology, University of Rochester, Rochester, NY 
14627, USA.","DOI: 10.1016/j.gendis.2021.12.014
PMCID: PMC8861840
PMID: 35224168"
"7189. J Biol Chem. 2022 Jan;298(1):101490. doi: 10.1016/j.jbc.2021.101490. Epub
2021  Dec 20.","Correction: Conserved amphipathic helices mediate lipid droplet targeting of 
perilipins 1-3.","Rowe ER, Mimmack ML, Barbosa AD, Haider A, Isaac I, Ouberai MM, Thiam AR, Patel 
S, Saudek V, Siniossoglou S, Savage DB.","Erratum for
    J Biol Chem. 2016 Mar 25;291(13):6664-78. doi: 10.1074/jbc.M115.691048.","DOI: 10.1016/j.jbc.2021.101490
PMCID: PMC8695350
PMID: 34942404"
"7192. Curr Opin Lipidol. 2022 Feb 1;33(1):86-87. doi:
10.1097/MOL.0000000000000812.",Brain lipid metabolism: the emerging role of lipid droplets in glial cells.,"Petrelli F(1), Knobloch M, Amati F.","Author information:
(1)Department of Biomedical Sciences, University of Lausanne, Lausanne, 
Switzerland.","DOI: 10.1097/MOL.0000000000000812
PMID: 34939952 [Indexed for MEDLINE]"
"583. Nano Lett. 2021 Jun 9;21(11):4546-4553. doi: 10.1021/acs.nanolett.0c05139.
Epub  2021 May 28.","Probing Nanoscale Lipid-Protein Interactions at the Interface of Liquid Crystal 
Droplets.","Pani I, K M FN, Sharma M, Pal SK.","Aqueous interfaces of liquid crystals (LCs) are widely explored in the design of 
functional interfaces to recapitulate the key aspects of biomolecular 
interactions in cellular milieu. Herein, using aqueous LC dispersions, we 
explore the interactions between mitochondrial cardiolipin and 
membrane-associated cytochrome c which play a pivotal role in the apoptotic 
signaling cascade. Conventional techniques used to decipher LC ordering at the 
droplet interface fail to give information about the interactions at a molecular 
level. Besides, owing to the complexity of LC systems and multiple determinants 
driving the LC reorientation, accurate analysis of the underlying mechanism 
responsible for the LC ordering transition remains challenging. Using a 
combination of atomistic simulations and microscopic and spectroscopic readouts, 
for the first time, we unveil the lipid-protein interactions that drive the 
reorientation at the LC droplet interface. The insights from our work are 
fundamental to the design of these interfaces for a spectrum of interfacial 
applications.","DOI: 10.1021/acs.nanolett.0c05139
PMID: 34048245 [Indexed for MEDLINE]"
"666. J Phys Chem B. 2021 May 13;125(18):4746-4756. doi: 10.1021/acs.jpcb.1c00271.
 Epub 2021 May 3.","Interaction of Two Amphipathic α-Helix Bundle Proteins, ApoLp-III and ApoE 3, 
with the Oil-Aqueous Interface.","Mirheydari M, Putta P, Mann EK, Kooijman EE.","Protein-lipid interactions govern the structure and function of lipoprotein 
particles, which transport neutral lipids and other hydrophobic cargo through 
the blood stream. Apolipoproteins cover the surface of lipoprotein particles, 
including low-density (LDL) and high-density (HDL) lipoproteins, and determine 
their function. Previous work has focused on small peptides derived from these 
apolipoproteins or used such artificial lipid systems as Langmuir monolayers or 
the lipid disc assay to determine how apolipoproteins interact with the neutral 
lipid interface. Here, we focus on a recurring protein domain found in many 
neutral lipid-binding proteins, the amphipathic α-helix bundle. We use liquid 
droplet tensiometry to investigate protein-lipid interactions on an oil droplet, 
which mimics the real lipoprotein interface. The N-terminus of apoE 3 and 
full-length apoLp-III serve as model proteins. We find that each protein 
interacts with lipid monolayers at the oil-aqueous interface in unique ways. For 
the first time, we show that helix bundle unfolding is critical for proper 
protein insertion into the lipid monolayer at the oil-aqueous interface and that 
specific membrane lipids promote the rebinding of protein upon fluctuation in 
droplet size. These results shed new light on how amphipathic apolipoprotein 
α-helix bundles interact with neutral lipid particles.","DOI: 10.1021/acs.jpcb.1c00271
PMID: 33939404 [Indexed for MEDLINE]"
"833. Aging (Albany NY). 2021 Mar 23;13(6):7709-7710. doi: 10.18632/aging.202883.
Epub  2021 Mar 23.",Lipid droplets meet aging.,"Felder T(1), Geltinger F(2), Rinnerthaler M(1).","Author information:
(1)Department of Biosciences, Division of Genetics, University of Salzburg, 
Salzburg, 5020, Austria.
(2)Department of Laboratory Medicine, Paracelsus Medical University, Salzburg, 
5020, Austria.","DOI: 10.18632/aging.202883
PMCID: PMC8034894
PMID: 33755592 [Indexed for MEDLINE]"
"1152. J Org Chem. 2021 Jan 15;86(2):1471-1488. doi: 10.1021/acs.joc.0c02346. Epub
2020  Dec 28.","Substituted 9-Diethylaminobenzo[a]phenoxazin-5-ones (Nile Red Analogues): 
Synthesis and Photophysical Properties.","Hornum M, Mulberg MW, Szomek M, Reinholdt P, Brewer JR, Wüstner D, Kongsted J, 
Nielsen P.","Nile Red is a benzo[a]phenoxazone dye containing a diethylamino substituent at 
the 9-position. In recent years, it has become a popular histological stain for 
cellular membranes and lipid droplets due to its unrivaled fluorescent 
properties in lipophilic environments. This makes it an attractive lead for 
chemical decoration to tweak its attributes and optimize it for more specialized 
microscopy techniques, e.g., fluorescence lifetime imaging or two-photon excited 
fluorescence microscopy, to which Nile Red has never been optimized. Herein, we 
present synthesis approaches to a series of monosubstituted Nile Red derivatives 
(9-diethylbenzo[a]phenoxazin-5-ones) starting from 1-naphthols or 
1,3-naphthalenediols. The solvatochromic responsiveness of these fluorophores is 
reported with focus on how the substituents affect the absorption and emission 
spectra, luminosity, fluorescence lifetimes, and two-photon absorptivity. 
Several of the analogues emerge as strong candidates for reporting the polarity 
of their local environment. Specifically, the one- and two-photon excited 
fluorescence of Nile Red turns out to be very responsive to substitution, and 
the spectroscopic features can be finely tuned by judiciously introducing 
substituents of distinct electronic character at specific positions. This new 
toolkit of 9-diethylbenzo[a]phenoxazine-5-ones constitutes a step toward the 
next generation of optical molecular probes for advancing the understanding of 
lipid structures and cellular processes.","DOI: 10.1021/acs.joc.0c02346
PMID: 33370098 [Indexed for MEDLINE]"
"1451. Histochem Cell Biol. 2020 Oct;154(4):347-354. doi:
10.1007/s00418-020-01921-6.",In focus in HCB.,"Taatjes DJ(1), Roth J(2).","Author information:
(1)Department of Pathology and Laboratory Medicine, Larner College of Medicine, 
University of Vermont, Burlington, VT, 05405, USA. douglas.taatjes@med.uvm.edu.
(2)University of Zurich, 8091, Zurich, Switzerland.","DOI: 10.1007/s00418-020-01921-6
PMID: 32984928 [Indexed for MEDLINE]"
"1543. Proc Natl Acad Sci U S A. 2020 Sep 1;117(35):21821. doi: 
10.1073/pnas.2015703117.","Correction for Bhattacharya et al., Lipid sponge droplets as programmable 
synthetic organelles.",[No authors listed],"Erratum for
    Proc Natl Acad Sci U S A. 2020 Aug 4;117(31):18206-18215. doi: 
10.1073/pnas.2004408117.","DOI: 10.1073/pnas.2015703117
PMCID: PMC7474585
PMID: 32868424"
"1684. J Acad Nutr Diet. 2020 Aug;120(8):1283-1287. doi:
10.1016/j.jand.2020.04.017.","24-Hour vs 12-Hour Storage Recommendations for Previously Frozen (Thawed) 
Fortified Human Milk.","Steele C, Ehwerhemuepha L, Collins E.","DOI: 10.1016/j.jand.2020.04.017
PMID: 32711852 [Indexed for MEDLINE]"
"1709. J Biol Chem. 2020 Jul 17;295(29):10078-10080. doi:
10.1074/jbc.CL120.014813.",A phosphoprotein helps lipid droplets stay in shape.,Spiering MJ.,"DOI: 10.1074/jbc.CL120.014813
PMCID: PMC7380190
PMID: 32680973 [Indexed for MEDLINE]"
"1726. Semin Cell Dev Biol. 2020 Dec;108:1-3. doi: 10.1016/j.semcdb.2020.06.016.
Epub  2020 Jul 8.",The cell biology of lipid droplets: More than just a phase.,"Klemm RW(1), Ikonen E(2).","Author information:
(1)Department of Physiology, Anatomy and Genetics, University of Oxford, United 
Kingdom. Electronic address: robin.klemm@dpag.ox.ac.uk.
(2)Stem Cells and Metabolism Research Program and Dept. of Anatomy, Faculty of 
Medicine, University of Helsinki, Finland; Minerva Foundation Institute for 
Medical Research, Helsinki, Finland.","DOI: 10.1016/j.semcdb.2020.06.016
PMID: 32653305 [Indexed for MEDLINE]"
1857. Physiol Biochem Zool. 2020 Jul/Aug;93(4):320-338. doi: 10.1086/709443.,"Modest Regulation of Digestive Performance Is Maintained through Early Ontogeny 
for the American Alligator, Alligator mississippiensis.","Kay JC, Elsey RM, Secor SM.","The American alligator, Alligator mississippiensis, is an opportunistic 
carnivore that experiences an ontogenetic shift in food and feeding habits with 
an increase in body size. Alligators frequently feed on invertebrates and small 
fish as neonates and transition to feeding less frequently on larger vertebrates 
as they grow. We hypothesized that alligators experience an ontogenetic shift in 
the regulation of intestinal performance-modest regulation with frequent feeding 
early in life and wider regulation with less frequent feeding as they increase 
in body size. We tested this hypothesis by comparing postprandial responses in 
metabolic rate, organ masses, intestinal histology, digestive hydrolase 
activities, and intestinal nutrient uptake rates among neonate, juvenile, and 
subadult alligators. With feeding, alligators of all three age classes 
experienced a rapid increase in metabolic rate that peaked within 2 d and 
thereafter declined more slowly to prefeeding rates. Specific dynamic action 
increased with body mass and was equivalent to 32% of meal energy. For each age 
class, the majority of organs did not change in wet and dry mass with feeding. 
For subadult alligators, luminal gut pH varied regionally due to the acidic 
stomach, which continued to remain acidic with fasting. With feeding, epithelial 
enterocytes are remodeled from a pseudostratified to a stratified architecture 
and become infiltrated with lipid droplets. Feeding did not generate any 
significant change in the thickness of intestinal tissues, though it did induce 
an increase in enterocyte width and volume for subadults. For each age class, 
feeding generally did not result in significant changes in pancreatic trypsin, 
intestinal aminopeptidase, and intestinal nutrient uptake activities and 
capacities. Mass-specific nutrient uptake rates varied among age classes due to 
the higher rates exhibited by neonates. Among age classes, intestinal uptake 
capacities scaled allometrically (mass exponents <1) with body mass. Across 
these three age classes, the modest regulation of digestive performance with 
feeding and fasting for alligators appears to be ontogenetically conserved.","DOI: 10.1086/709443
PMID: 32492358 [Indexed for MEDLINE]"
1913. Immunity. 2020 May 19;52(5):885. doi: 10.1016/j.immuni.2020.04.021.,"Lipid-Droplet Formation Drives Pathogenic Group 2 Innate Lymphoid Cells in 
Airway Inflammation.","Karagiannis F, Masouleh SK, Wunderling K, Surendar J, Schmitt V, Kazakov A, 
Michla M, Hölzel M, Thiele C, Wilhelm C.","Erratum for
    Immunity. 2020 Apr 14;52(4):620-634.e6. doi: 10.1016/j.immuni.2020.03.003.","DOI: 10.1016/j.immuni.2020.04.021
PMID: 32433951"
"1939. J Lipid Res. 2020 Nov;61(11):1364. doi: 10.1194/jlr.ILR120000876. Epub 2020
May  13.","Novel contact sites between lipid droplets, early endosomes, and the endoplasmic 
reticulum.","Parton RG(1)(2), Bosch M(3), Steiner B(1), Pol A(3)(4)(5).","Author information:
(1)Institute for Molecular Bioscience (IMB) The University of Queensland (UQ), 
Brisbane, Queensland, Australia.
(2)Centre for Microscopy and Microanalysis, The University of Queensland (UQ), 
Brisbane, Queensland 4072, Australia.
(3)Cell Compartments and Signaling Group, Institut d'Investigacions Biomèdiques 
August Pi i Sunyer (IDIBAPS), Universitat de Barcelona 08036, Barcelona, Spain.
(4)Department of Biomedical Sciences, Faculty of Medicine, Universitat de 
Barcelona, Barcelona, Spain.
(5)Institució Catalana de Recerca i Estudis Avançats (ICREA), Barcelona, Spain.","DOI: 10.1194/jlr.ILR120000876
PMCID: PMC7604730
PMID: 32404335 [Indexed for MEDLINE]"
"2031. J Lipid Res. 2020 Aug;61(8):1141. doi: 10.1194/jlr.ILR120000808. Epub 2020
Apr  15.","Dispersed lipid droplets: an intermediate site for lipid transport and 
metabolism in primary human adipocytes.","Morén B(1), Stenkula KG(1).","Author information:
(1)Department of Experimental Medical Science, Lund University, Sweden.","DOI: 10.1194/jlr.ILR120000808
PMCID: PMC7397747
PMID: 32295827 [Indexed for MEDLINE]"
2155. Mol Biol Cell. 2020 Mar 15;31(6):401-402. doi: 10.1091/mbc.E20-01-0007.,Principles of organelle spatial organization and interactions.,"Klemm RW(1), Carvalho P(2).","Author information:
(1)Institute of Molecular Life Sciences, University of Zurich, 8057 Zurich, 
Switzerland.
(2)Sir William Dunn School of Pathology, University of Oxford, OX1 3RE Oxford, 
UK.","DOI: 10.1091/mbc.E20-01-0007
PMCID: PMC8734309
PMID: 32163349 [Indexed for MEDLINE]"
"2370. Biochimie. 2020 Feb;169:1-2. doi: 10.1016/j.biochi.2020.01.001. Epub 2020
Jan 7.",Biogenesis and fate of lipid droplets.,"Li-Beisson Y(1), Carrière F(2).","Author information:
(1)Aix Marseille Univ, CEA, CNRS, Institut de Biosciences et Biotechnologies 
D'Aix- Marseille, CEA Cadarache, 13108, Saint Paul-Lez-Durance, France. 
Electronic address: yonghua.li@cea.fr.
(2)Aix Marseille Université, CNRS, UMR7281 Bioénergétique et Ingénierie des 
Protéines, 31 Chemin Joseph Aiguier, Marseille Cedex 20, 13402, France. 
Electronic address: carriere@imm.cnrs.fr.","DOI: 10.1016/j.biochi.2020.01.001
PMID: 31923482 [Indexed for MEDLINE]"
"2503. Front Mol Biosci. 2019 Nov 13;6:124. doi: 10.3389/fmolb.2019.00124.
eCollection  2019.","To Bud or Not to Bud: A Perspective on Molecular Simulations of Lipid Droplet 
Budding.","Zoni V(1), Nieto V(2), Endter LJ(3), Risselada HJ(3), Monticelli L(2), Vanni 
S(1)(4).","Author information:
(1)Department of Biology, University of Fribourg, Fribourg, Switzerland.
(2)Molecular Microbiology and Structural Biochemistry, UMR 5086 CNRS, Universitè 
de Lyon, Lyon, France.
(3)Department of Theoretical Physics, Georg-August University Göttingen, 
Göttingen, Germany.
(4)CNRS, Institut de Pharmacologie Moléculaire et Cellulaire, Université Côte 
d'Azur, Valbonne, France.","DOI: 10.3389/fmolb.2019.00124
PMCID: PMC6863888
PMID: 31799255"
"2563. Food Res Int. 2019 Dec;126:108579. doi: 10.1016/j.foodres.2019.108579. Epub
2019  Jul 25.","Milk fat globules, a novel carrier for delivery of exogenous cholecalciferol.","Alshehab M(1), Reis MG(2), Day L(3), Nitin N(4).","Author information:
(1)Department of Food Science and Technology, University of California-Davis, 
Davis, CA 95616, United States. Electronic address: alshehab@ucdavis.edu.
(2)AgResearch Grasslands, Palmerston North 4442, New Zealand. Electronic 
address: mariza.gomesreis@agresearch.co.nz.
(3)AgResearch Grasslands, Palmerston North 4442, New Zealand. Electronic 
address: li.day@agresearch.co.nz.
(4)Department of Food Science and Technology, University of California-Davis, 
Davis, CA 95616, United States; Department of Biological and Agricultural 
Engineering, University of California-Davis, Davis, CA 95616, United States. 
Electronic address: nnitin@ucdavis.edu.","DOI: 10.1016/j.foodres.2019.108579
PMID: 31732024 [Indexed for MEDLINE]"
